Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8450,8181,8180
0.0203679999999977,8350,8183,8180
0.025312999999997,8263,8191,8182
0.0296000000000021,8185,8201,8180
0.0407960000000003,8109,8212,8177
0.0507509999999982,8055,8224,8180
0.059465000000003,7983,8242,8180
0.0706010000000035,7906,8257,8177
0.0818310000000011,7846,8273,8177
0.0906140000000022,7796,8288,8185
0.101775000000004,7757,8304,8180
0.110562999999999,7710,8320,8180
0.118751000000003,7702,8328,8192
0.130018,7608,8359,8180
0.141047,7578,8369,8177
0.150039999999997,7566,8384,8172
0.159125000000003,7541,8395,8180
0.169193,7503,8405,8185
0.180132,7566,8441,8177
0.191561,7511,8469,8161
0.202477000000002,7452,8469,8152
0.209015000000001,7449,8474,8180
0.219667999999999,7495,8461,8163
0.230784,7449,8472,8167
0.239800000000002,7495,8497,8174
0.248401999999999,7479,8508,8167
0.262112000000002,7433,8485,8190
0.270781999999997,7403,8503,8172
0.281858,7420,8503,8161
0.290692,7379,8530,8152
0.301865999999997,7387,8500,8195
0.310758999999997,7452,8541,8187
0.321882000000002,7508,8559,8147
0.330154999999998,7597,8543,8147
0.340378000000001,7336,8528,8210
0.349361999999999,7398,8538,8157
0.360230999999999,7414,8546,8180
0.370499000000002,7456,8505,8190
0.377867999999999,7395,8554,8169
0.390900999999999,7290,8524,8177
0.399104000000001,7433,8530,8161
0.409457000000003,7274,8524,8198
0.420048000000001,7343,8528,8172
0.430421000000003,7425,8522,8174
0.440440000000002,7331,8541,8149
0.448495000000001,7376,8554,8167
0.458855,7468,8528,8187
0.470246000000003,7374,8536,8174
0.481720000000003,7384,8528,8192
0.488143999999998,7444,8516,8198
0.502012000000001,7447,8528,8154
0.508322999999997,7470,8516,8190
0.519782999999997,7441,8513,8172
0.530973000000003,7495,8528,8190
0.540159000000003,7476,8524,8169
0.551440999999997,7476,8518,8167
0.560287000000002,7506,8490,8185
0.571088000000003,7444,8505,8177
0.581616000000004,7511,8485,8180
0.588003,7522,8474,8169
0.599204,7611,8485,8198
0.61054,7487,8464,8203
0.621794999999999,7563,8485,8195
0.628205000000001,7658,8513,8177
0.636932999999999,7710,8466,8177
0.650081,7561,8464,8208
0.661017000000001,7547,8469,8192
0.669649,7696,8472,8180
0.680810000000001,7627,8469,8174
0.689782000000001,7608,8461,8192
0.700885999999997,7632,8466,8185
0.709699000000001,7663,8469,8182
0.718386000000002,7660,8461,8169
0.729706999999998,7718,8456,8157
0.741177,7686,8433,8185
0.749799000000003,7710,8423,8169
0.758566999999999,7632,8423,8174
0.769976999999997,7729,8426,8172
0.778928000000001,7760,8426,8154
0.789673000000001,7713,8415,8182
0.798631999999998,7743,8423,8154
0.810330999999998,7733,8410,8182
0.821337,7859,8392,8177
0.827505000000002,7754,8397,8174
0.841031000000001,7807,8392,8195
0.846815999999997,7835,8408,8182
0.860157000000001,7867,8387,8174
0.870345999999998,7854,8390,8177
0.878965000000001,7875,8369,8180
0.887118000000001,7901,8369,8177
0.900959999999998,7859,8367,8180
0.909911999999998,7929,8367,8174
0.920945000000003,7932,8346,8180
0.927180999999997,7970,8346,8187
0.940842000000004,7972,8326,8174
0.949643999999999,8000,8328,8190
0.960759000000003,8020,8320,8185
0.969026999999997,8047,8301,8182
0.977977000000003,8077,8308,8180
0.988692999999998,8120,8299,8185
0.999986,8150,8299,8182
1.010836,8152,8283,8182
1.018775,8160,8283,8185
1.027584,8171,8281,8182
1.042104,8179,8270,8182
1.05036,8219,8263,8185
1.058355,8235,8263,8177
1.069749,8268,8252,8177
1.08057,8296,8250,8174
1.09081,8307,8239,8180
1.096919,8331,8232,8180
1.108182,8358,8230,8177
1.116735,8390,8219,8182
1.130496,8423,8214,8182
1.141423,8436,8209,8182
