Time [s],Gauge Pressure [cmH2O],Inspiratory differenrtial pressure [cmH2O],Expiratory differenrtial pressure [cmH2O]
0,2.0705021455566,-0.15019186548079,-0.12873588469782
0.00310500000000147,1.81303037616096,-0.15019186548079,-0.12873588469782
0.00688800000000001,1.55555860676532,-0.15019186548079,-0.12873588469782
0.0244959999999992,1.31954281815265,-0.15019186548079,-0.12873588469782
0.0320649999999993,1.06207104875701,-0.15019186548079,-0.12873588469782
0.0334530000000015,0.783143298578404,-0.15019186548079,-0.12873588469782
0.0394410000000001,0.354023682919005,-0.15019186548079,-0.10727990391485
0.0506519999999995,-0.10727990391485,-0.15019186548079,-0.12873588469782
0.0620159999999998,-0.27892775017861,-0.15019186548079,-0.12873588469782
0.068480000000001,-0.36475167331049,-0.118007894306335,-0.12873588469782
0.0825460000000007,-0.632951433097614,-0.0965519135233649,-0.12873588469782
0.0914000000000001,-0.804599279361374,-0.0643679423489099,-0.12873588469782
0.1005,-0.954791144842164,-0.0643679423489099,-0.12873588469782
0.109632000000001,-1.14789497188889,-0.0429119615659399,-0.12873588469782
0.121264,-1.20153492384632,-0.0429119615659399,-0.12873588469782
0.131392000000002,-1.35172678932711,-0.010727990391485,-0.12873588469782
0.140979000000002,-1.40536674128453,-0.010727990391485,-0.12873588469782
0.149405000000002,-1.49119066441641,0.010727990391485,-0.12873588469782
0.160447000000001,-1.60919855872275,-0.010727990391485,-0.12873588469782
0.172006,-1.69502248185463,0.010727990391485,-0.12873588469782
0.180955000000001,-1.81303037616096,0.0429119615659399,-0.12873588469782
0.189578000000001,-1.86667032811839,-0.010727990391485,-0.12873588469782
0.201162,-1.96322224164175,0.010727990391485,-0.12873588469782
0.210194000000001,-2.02759018399066,0.010727990391485,-0.10727990391485
0.219268,-2.24214999182036,0.0429119615659399,-0.12873588469782
0.23104,-2.3601578861267,0.0750959327403949,-0.10727990391485
0.239879999999999,-2.38161386690967,0.0750959327403949,-0.12873588469782
0.250859000000002,-2.47816578043303,0.0965519135233649,-0.12873588469782
0.259814000000002,-2.58544568434788,0.0965519135233649,-0.12873588469782
0.271338,-2.56398970356491,0.0750959327403949,-0.12873588469782
0.280187000000002,-2.56398970356491,0.0965519135233649,-0.12873588469782
0.291478999999999,-2.53180573239046,0.12873588469782,-0.12873588469782
0.300121000000001,-2.68199759787125,0.12873588469782,-0.12873588469782
0.311778,-2.61762965552234,0.15019186548079,-0.12873588469782
0.320561000000001,-2.47816578043303,0.12873588469782,-0.160919855872275
0.328687000000002,-2.58544568434788,0.0750959327403949,-0.12873588469782
0.340028,-2.61762965552234,0.0965519135233649,-0.12873588469782
0.351383999999999,-2.58544568434788,0.12873588469782,-0.12873588469782
0.356945,-2.53180573239046,0.182375836655245,-0.12873588469782
0.367882000000002,-2.56398970356491,0.15019186548079,-0.12873588469782
0.382071,-2.58544568434788,0.0750959327403949,-0.12873588469782
0.391231999999999,-2.68199759787125,0.0429119615659399,-0.12873588469782
0.400183000000002,-2.47816578043303,0.15019186548079,-0.160919855872275
0.409210000000002,-2.64981362669679,0.15019186548079,-0.12873588469782
0.420884000000001,-2.56398970356491,0.12873588469782,-0.12873588469782
0.429947000000002,-2.73563754982867,0.15019186548079,-0.12873588469782
0.441206000000001,-2.73563754982867,0.0750959327403949,-0.12873588469782
0.446671000000002,-2.82146147296055,0.0750959327403949,-0.12873588469782
0.459982,-2.93946936726689,0.12873588469782,-0.160919855872275
0.470960000000002,-2.88582941530946,0.0965519135233649,-0.12873588469782
0.479891000000002,-2.82146147296055,0.12873588469782,-0.12873588469782
0.491496999999999,-2.90728539609243,0.0750959327403949,-0.160919855872275
0.500561000000001,-2.85364544413501,0.182375836655245,-0.12873588469782
0.512145,-2.90728539609243,0.12873588469782,-0.12873588469782
0.521215999999999,-3.03602128079025,0.12873588469782,-0.12873588469782
0.530141,-2.85364544413501,0.268199759787125,-0.12873588469782
0.539173000000002,-2.88582941530946,0.23601578861267,-0.12873588469782
0.550879000000002,-2.90728539609243,0.12873588469782,-0.160919855872275
0.559550999999999,-2.88582941530946,0.182375836655245,-0.12873588469782
0.570547999999999,-2.88582941530946,0.2145598078297,-0.10727990391485
0.578994999999999,-3.03602128079025,0.12873588469782,-0.12873588469782
0.590637000000001,-2.97165333844134,0.12873588469782,-0.160919855872275
0.599703999999999,-3.03602128079025,0.23601578861267,-0.12873588469782
0.608763,-2.93946936726689,0.15019186548079,-0.160919855872275
0.620009,-2.93946936726689,0.15019186548079,-0.12873588469782
0.629057,-2.93946936726689,0.15019186548079,-0.160919855872275
0.640145,-3.0038373096158,0.182375836655245,-0.12873588469782
0.650949000000001,-2.88582941530946,0.0429119615659399,-0.160919855872275
0.65981,-2.93946936726689,0.0750959327403949,-0.12873588469782
0.671002000000001,-2.85364544413501,0.0965519135233649,-0.12873588469782
0.679872,-2.88582941530946,0.0965519135233649,-0.12873588469782
0.691351000000001,-2.88582941530946,-0.010727990391485,-0.12873588469782
0.697310000000002,-2.82146147296055,0.0965519135233649,-0.12873588469782
0.710841000000002,-2.76782152100313,0.0750959327403949,-0.12873588469782
0.719049999999999,-2.73563754982867,-0.010727990391485,-0.12873588469782
0.730264999999999,-2.70345357865422,0.010727990391485,-0.12873588469782
0.739858000000002,-2.76782152100313,0.182375836655245,-0.12873588469782
0.751307000000001,-2.7892775017861,0.12873588469782,-0.160919855872275
0.760145000000001,-2.73563754982867,0.010727990391485,-0.160919855872275
0.771436000000001,-2.7892775017861,0.0429119615659399,-0.160919855872275
0.777639000000001,-2.88582941530946,0.0965519135233649,-0.160919855872275
0.789452000000001,-2.85364544413501,0.0965519135233649,-0.160919855872275
0.801151000000001,-2.85364544413501,0.12873588469782,-0.12873588469782
0.810114000000002,-2.90728539609243,0.0965519135233649,-0.160919855872275
0.819148000000002,-2.82146147296055,0.15019186548079,-0.160919855872275
