Time [s],Gauge Pressure [cmH2O],Inspiratory differenrtial pressure [cmH2O],Expiratory differenrtial pressure [cmH2O]
0,11.811517421025,-0.118007894306335,-0.12873588469782
0.00314300000000145,11.2751179014507,-0.118007894306335,-0.12873588469782
0.0231740000000009,10.6207104875701,-0.15019186548079,-0.12873588469782
0.0254290000000008,10.0092150352555,-0.15019186548079,-0.10727990391485
0.0315250000000002,9.290439679026,-0.118007894306335,-0.12873588469782
0.0379300000000011,8.48584039966462,-0.118007894306335,-0.12873588469782
0.0496120000000015,7.58468920677988,-0.15019186548079,-0.12873588469782
0.058052,6.60844208115475,-0.15019186548079,-0.12873588469782
0.0694970000000001,5.67510691709556,-0.118007894306335,-0.12873588469782
0.0784800000000008,4.69885979147042,-0.15019186548079,-0.12873588469782
0.087567,3.69042869467084,-0.15019186548079,-0.12873588469782
0.098764000000001,2.76782152100313,-0.118007894306335,-0.12873588469782
0.107746000000001,2.0705021455566,-0.0965519135233649,-0.12873588469782
0.116677000000001,1.37318277011008,-0.0429119615659399,-0.12873588469782
0.127714000000001,0.847511240927314,0.0429119615659399,-0.160919855872275
0.136632000000001,0.354023682919005,0.12873588469782,-0.12873588469782
0.147682000000001,-0.0750959327403949,0.2145598078297,-0.160919855872275
0.156499,-0.600767461923159,0.32183971174455,-0.12873588469782
0.167724000000002,-1.23371889502077,0.34329569252752,-0.10727990391485
0.179075000000001,-1.69502248185463,0.504215548399794,-0.160919855872275
0.187748000000001,-2.47816578043303,0.643679423489099,-0.160919855872275
0.198593000000001,-2.61762965552234,0.761687317795434,-0.12873588469782
0.207231,-3.0038373096158,0.815327269752859,-0.0750959327403949
0.218763000000001,-3.08966123274768,1.00843109679959,-0.160919855872275
0.229995000000001,-3.54023682919005,1.16935095267186,-0.12873588469782
0.238286,-3.36858898292629,1.20153492384632,-0.2145598078297
0.248776000000001,-3.54023682919005,1.24444688541226,-0.0750959327403949
0.259381000000001,-3.82989256976014,1.24444688541226,-0.10727990391485
0.268195,-4.24828419502805,1.35172678932711,-0.12873588469782
0.276795,-4.10882031993875,1.49119066441641,-0.12873588469782
0.285769,-3.99081242563241,1.51264664519938,-0.160919855872275
0.298827000000001,-4.75249974342785,1.59847056833126,-0.10727990391485
0.309741000000001,-4.40920405090033,1.68429449146314,-0.160919855872275
0.318681,-4.999243522432,1.63065453950572,-0.10727990391485
0.32756,-5.08506744556388,1.82375836655245,-0.0536399519574249
0.337898000000001,-5.13870739752131,1.9310382704673,-0.160919855872275
0.346928,-4.90269160890864,2.05977415516512,-0.2145598078297
0.358589,-4.87050763773418,1.9310382704673,-0.12873588469782
0.367552,-5.70729088827001,2.09195812633957,-0.160919855872275
0.378436000000001,-4.96705955125755,2.09195812633957,-0.160919855872275
0.387224000000002,-5.58928299396368,2.145598078297,-0.12873588469782
0.398417,-5.9325786864912,2.2850619533863,-0.10727990391485
0.406988,-5.34253921495952,2.23142200142888,-0.0750959327403949
0.417815000000001,-5.34253921495952,2.33870190534373,-0.0750959327403949
0.428006,-5.67510691709556,2.37088587651818,-0.0750959327403949
0.436638,-5.13870739752131,2.17778204947145,-0.10727990391485
0.447328000000001,-5.97549064805714,2.47816578043303,-0.0750959327403949
0.455614000000001,-5.2888992630021,2.37088587651818,-0.375479663701974
