Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,10224,8178,8187
0.00400100000000014,10241,8178,8187
0.0233460000000001,10260,8178,8185
0.0253490000000003,10271,8178,8185
0.0309890000000004,10282,8178,8185
0.0316170000000002,10282,8178,8182
0.0420980000000002,10287,8178,8185
0.0536460000000001,10293,8178,8185
0.0625810000000002,10298,8178,8185
0.0738180000000002,10301,8178,8182
0.0822700000000003,10303,8178,8182
0.092943,10310,8178,8185
0.101287,10307,8178,8185
0.111286,10310,8178,8182
0.122578,10314,8178,8182
0.130765,10316,8181,8182
0.142063,10319,8178,8182
0.153465,10322,8178,8182
0.162551,10322,8175,8182
0.173628,10316,8175,8182
0.182216,10316,8175,8180
0.190786,10314,8175,8182
0.201145,10314,8175,8182
0.21422,10316,8173,8182
0.222965,10316,8175,8182
0.230849,10319,8175,8185
0.242018,10322,8175,8180
0.252905,10322,8175,8182
0.264362,10327,8175,8185
0.27031,10330,8178,8185
0.280794,10335,8178,8182
0.292227,10335,8178,8185
0.300778,10338,8178,8185
0.311992,10338,8178,8185
0.32294,10341,8178,8182
0.333571,10343,8178,8185
0.344159,10346,8178,8182
0.353117,10349,8178,8182
0.361069,10343,8178,8185
0.372203,10346,8178,8185
0.381216,10351,8178,8182
0.392306,10351,8178,8180
0.400827,10354,8178,8182
0.4122,10357,8178,8180
0.420453,10366,8178,8182
0.433686,10363,8178,8185
0.439591,10369,8178,8182
0.450762,10371,8181,8182
0.461863,10374,8178,8185
0.472708,10374,8178,8185
0.484145,10374,8178,8182
0.490495,10374,8178,8185
0.50186,10371,8178,8182
0.510444,10366,8178,8182
0.52142,10357,8178,8182
0.532419,10351,8178,8182
0.543714,10343,8178,8182
0.552688,10338,8181,8182
0.561482,10333,8178,8182
0.57035,10324,8181,8182
0.581528,10314,8178,8182
0.592759,10307,8178,8182
0.601056,10298,8178,8182
0.609886,10290,8178,8182
0.620218,10287,8178,8182
0.633355,10276,8178,8180
0.639406,10271,8178,8182
0.652963,10257,8178,8182
0.659311,10247,8178,8180
0.669868000000001,10221,8178,8180
0.683411,10204,8178,8185
0.692339,10190,8178,8182
0.700883,10174,8178,8185
0.711664,10157,8178,8182
0.720537,10143,8178,8182
0.731113,10123,8178,8182
0.74204,10109,8181,8182
0.752709,10098,8178,8180
0.761479,10090,8178,8182
0.772512,10085,8178,8182
0.780537,10076,8178,8180
0.789505000000001,10063,8178,8182
0.800827,10052,8181,8180
0.811914,10044,8178,8180
0.823311,10028,8178,8177
0.828919,10023,8178,8180
