Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,9674,8178,8185
0.00134299999999854,9677,8178,8182
0.0213159999999988,9677,8178,8182
0.0230790000000027,9679,8175,8185
0.0292919999999981,9682,8178,8182
0.0406680000000037,9682,8178,8185
0.0489700000000042,9685,8178,8182
0.0596979999999974,9687,8175,8182
0.0702119999999979,9687,8178,8185
0.0791359999999983,9693,8178,8182
0.0906570000000002,9690,8178,8185
0.100058000000004,9695,8175,8185
0.111497,9693,8175,8185
0.117887000000003,9695,8178,8185
0.130628000000002,9698,8178,8185
0.13955,9695,8178,8185
0.150545999999999,9701,8178,8182
0.158917000000002,9701,8178,8185
0.168483999999999,9698,8178,8182
0.178930999999999,9701,8178,8185
0.188856999999999,9701,8178,8185
0.198267999999999,9698,8178,8185
0.208095,9701,8178,8182
0.220440000000004,9701,8175,8182
0.228709000000002,9701,8178,8182
0.238295999999998,9698,8175,8185
0.246467000000003,9695,8178,8185
0.258865,9693,8178,8182
0.268633000000001,9690,8175,8185
0.278945,9687,8178,8180
0.286521999999998,9682,8178,8182
0.299067000000001,9677,8178,8180
0.308686000000002,9671,8178,8182
0.321024000000001,9666,8178,8182
0.328935999999999,9659,8178,8185
0.338842,9659,8178,8182
0.349491,9654,8178,8182
0.359391000000002,9648,8178,8182
0.370041000000001,9646,8178,8182
0.377980999999998,9646,8175,8182
0.387318,9643,8178,8182
0.399020999999998,9637,8181,8182
0.408447000000002,9637,8178,8182
0.419659000000003,9631,8181,8182
0.427637000000004,9637,8181,8182
0.440127000000004,9634,8181,8185
0.450144000000002,9639,8181,8182
0.461066000000002,9637,8181,8182
0.468575000000001,9646,8181,8185
0.479182999999999,9651,8178,8185
0.489679000000002,9654,8181,8185
0.498024999999998,9657,8178,8185
0.511112000000004,9662,8178,8185
0.518995000000004,9668,8178,8185
0.529681000000004,9671,8178,8185
0.540947000000003,9671,8178,8185
0.548741,9679,8178,8185
0.558464999999998,9682,8178,8182
0.568820000000002,9687,8178,8185
0.576633000000001,9690,8178,8182
0.590242000000003,9693,8178,8185
0.598717000000001,9695,8178,8185
0.610022999999998,9698,8178,8185
0.618726000000002,9701,8178,8185
0.629912000000004,9706,8178,8185
0.638232000000002,9710,8178,8182
0.649784000000004,9713,8178,8180
0.660874,9715,8175,8185
0.666954000000004,9718,8175,8182
0.680578000000004,9721,8178,8185
0.689523999999999,9724,8178,8185
0.701036000000002,9726,8175,8185
0.707388000000002,9726,8178,8185
0.720179999999999,9729,8181,8185
0.728208000000002,9729,8181,8182
0.739318000000004,9734,8181,8182
0.750287999999998,9732,8181,8185
0.759399000000002,9734,8181,8182
0.770637999999998,9737,8181,8185
0.779589999999999,9737,8181,8185
0.787855999999998,9737,8181,8182
0.801219000000003,9740,8181,8182
0.809272,9740,8181,8182
0.818989000000002,9740,8178,8182
0.828088000000001,9740,8178,8185
0.839410000000001,9742,8178,8182
0.848095999999998,9740,8175,8185
0.859763000000001,9740,8175,8185
0.870873000000003,9740,8178,8182
0.877247000000004,9740,8175,8182
0.888144000000004,9737,8178,8182
0.899470999999998,9737,8178,8182
0.908439999999999,9740,8178,8180
0.920003999999999,9737,8181,8185
0.930607999999999,9737,8181,8180
0.939579000000002,9737,8181,8182
0.950594000000002,9732,8181,8185
0.959526000000004,9732,8181,8182
0.968004999999998,9734,8181,8180
0.976945000000001,9734,8181,8185
0.990437999999997,9734,8181,8185
0.998570000000001,9734,8178,8185
1.007555,9732,8181,8185
1.019108,9732,8181,8182
1.028073,9734,8178,8185
1.039636,9729,8178,8182
1.048571,9726,8178,8185
1.059948,9729,8175,8185
1.068506,9724,8178,8185
1.079512,9721,8178,8182
1.088457,9718,8178,8182
1.097405,9718,8178,8182
1.10898,9718,8178,8185
1.117951,9718,8178,8182
1.129336,9718,8181,8182
1.138259,9715,8181,8185
1.14977,9710,8181,8182
