Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8315,8178,8198
0.00629299999999944,8315,8181,8195
0.00992399999999805,8312,8181,8195
0.0109679999999983,8307,8181,8195
0.0154980000000009,8301,8181,8195
0.0165500000000023,8299,8181,8195
0.0170329999999979,8296,8181,8192
0.0246440000000021,8288,8181,8192
0.032153000000001,8283,8181,8192
0.0416799999999995,8283,8181,8190
0.0520629999999969,8279,8181,8190
0.0628189999999975,8276,8181,8190
0.0744129999999998,8276,8181,8190
0.0833870000000019,8276,8181,8190
0.0949839999999966,8276,8181,8190
0.101368000000001,8276,8181,8190
0.112926000000002,8276,8181,8190
0.121853000000002,8279,8181,8190
0.133423000000001,8273,8181,8190
0.142387999999997,8273,8181,8190
0.153897000000001,8271,8181,8190
0.162222,8268,8178,8187
0.173572,8265,8181,8187
0.182175000000001,8265,8181,8190
0.193441,8263,8181,8187
0.201610000000002,8260,8181,8190
0.213212999999996,8257,8181,8187
0.224609999999998,8257,8181,8187
0.234927999999996,8252,8181,8187
0.240622999999999,8252,8181,8187
0.252637999999997,8249,8181,8187
0.263028999999996,8246,8181,8187
0.274011999999999,8246,8181,8185
0.284551999999998,8241,8181,8185
0.293219000000001,8238,8181,8185
0.304556999999996,8235,8181,8185
0.313566999999999,8230,8181,8185
0.324108000000003,8227,8181,8185
0.330517,8222,8181,8182
0.344662,8217,8181,8182
0.353429999999996,8214,8181,8182
0.364570000000001,8208,8181,8185
0.370705000000001,8203,8181,8182
0.381558999999996,8198,8181,8182
0.392980999999999,8192,8183,8182
0.400970999999998,8185,8183,8180
0.412506,8182,8183,8182
0.424076999999997,8177,8183,8182
0.430515999999997,8174,8183,8180
0.444367,8155,8186,8185
0.452582999999997,8152,8186,8182
0.461526999999997,8150,8186,8182
0.473075999999999,8139,8186,8182
0.481555,8133,8186,8180
0.492222999999996,8125,8183,8180
0.501016999999997,8117,8183,8182
0.512510999999996,8109,8186,8182
0.521507999999997,8094,8188,8180
0.533133999999997,8083,8188,8180
0.541162,8066,8191,8180
0.551105999999997,8047,8193,8182
0.560995999999996,8028,8196,8180
0.571444,8012,8199,8180
0.579389999999997,8000,8201,8180
0.591746000000001,7991,8201,8182
0.602373,7980,8204,8180
0.613084000000001,7975,8206,8182
0.620984999999997,7961,8209,8182
0.631709000000001,7964,8209,8180
0.643271999999996,7942,8212,8180
0.651502000000001,7937,8212,8180
0.663043999999999,7926,8212,8180
0.671543999999997,7923,8214,8182
0.679453000000002,7921,8217,8182
0.690894,7923,8219,8180
0.704566999999997,7918,8222,8180
0.710540999999999,7926,8217,8180
0.721677,7893,8222,8180
0.732042,7895,8222,8180
0.74127,7884,8222,8182
0.752691999999996,7912,8222,8180
0.760987,7884,8227,8182
0.77187,7884,8222,8180
0.782899999999998,7886,8230,8182
0.791150999999999,7884,8222,8180
0.801347999999997,7884,8224,8182
0.810991000000001,7870,8224,8180
0.821391999999996,7873,8222,8180
0.832763,7865,8224,8182
0.841765000000002,7865,8230,8180
0.852876999999999,7859,8219,8187
0.861561999999999,7859,8227,8182
0.872742000000002,7859,8227,8182
0.881199000000002,7859,8227,8180
0.892291,7859,8230,8180
0.903604999999999,7862,8227,8180
0.911772999999997,7848,8230,8180
0.921171999999999,7854,8227,8177
0.932488999999997,7851,8224,8180
0.941197000000003,7862,8227,8182
0.952537,7848,8237,8180
0.961616999999997,7878,8230,8180
0.973228999999996,7851,8230,8185
0.982199999999999,7859,8230,8180
0.993780999999998,7859,8224,8180
0.999746000000002,7854,8230,8180
1.01064,7843,8230,8180
1.021312,7848,8239,8187
1.032048,7859,8237,8182
1.043491,7859,8242,8180
1.049891,7851,8232,8182
1.061147,7848,8227,8185
1.071193,7838,8237,8182
1.08278,7835,8239,8182
1.094232,7843,8237,8180
1.1007,7843,8232,8182
1.11079,7824,8237,8180
1.122046,7835,8237,8182
1.130913,7812,8245,8180
1.142485,7799,8245,8182
1.15147,7804,8239,8182
1.163039,7793,8247,8180
1.171657,7779,8245,8182
1.180598,7779,8245,8180
1.189574,7796,8242,8180
1.200931,7787,8247,8185
1.21191,7787,8247,8185
1.220121,7809,8247,8182
1.233089,7804,8252,8182
1.241731,7815,8245,8182
1.253154,7807,8250,8180
1.261621,7827,8245,8185
1.273024,7815,8245,8180
1.281995,7812,8247,8180
1.293448,7818,8242,8180
1.299836,7829,8232,8180
1.311502,7832,8247,8180
1.320273,7824,8242,8185
1.3334,7787,8247,8180
1.342647,7815,8255,8180
1.351617,7779,8247,8180
1.36055,7784,8252,8182
1.371839,7793,8252,8177
1.3808,7776,8250,8182
1.392356,7762,8247,8180
1.401315,7787,8250,8182
1.412865,7776,8255,8180
1.421549,7754,8252,8180
1.432526,7776,8257,8180
1.443075,7776,8255,8180
1.452096,7757,8255,8180
1.46143,7776,8252,8185
1.472448,7771,8255,8180
1.48115,7752,8252,8180
1.490159,7762,8250,8180
1.501329,7784,8252,8180
1.511697,7771,8257,8180
1.521588,7799,8247,8180
1.53029,7776,8255,8180
1.541817,7773,8247,8180
1.550489,7787,8247,8180
1.561403,7784,8250,8180
1.56999,7796,8242,8182
1.580317,7807,8247,8182
1.591871,7799,8242,8180
1.602989,7809,8245,8182
1.609427,7820,8239,8180
1.620985,7832,8239,8180
1.629624,7827,8237,8180
1.642517,7832,8237,8180
1.651074,7827,8230,8185
1.661888,7843,8242,8180
1.670649,7838,8239,8180
1.682232,7829,8242,8182
1.691176,7840,8242,8182
1.70271,7820,8242,8180
1.71162,7843,8237,8182
1.720617,7838,8237,8180
1.731245,7824,8239,8180
1.740357,7824,8237,8182
1.751724,7835,8239,8180
1.75961,7832,8245,8180
1.770105,7840,8239,8182
1.781117,7838,8245,8185
1.789961,7840,8239,8185
1.801065,7846,8237,8180
1.812559,7854,8230,8180
1.818412,7857,8239,8180
1.829902,7862,8237,8182
1.84142,7878,8237,8180
1.849832,7898,8237,8180
1.861224,7904,8230,8182
1.869334,7909,8230,8177
1.8796,7932,8222,8182
1.890855,7923,8219,8182
1.899607,7929,8217,8182
1.910596,7934,8217,8180
1.919607,7929,8217,8182
1.930114,7926,8217,8180
1.941207,7929,8217,8182
1.949722,7934,8217,8180
1.960861,7923,8214,8182
1.972287,7940,8217,8182
1.978311,7932,8214,8180
1.989918,7934,8214,8182
1.99889,7948,8214,8182
2.011923,7948,8214,8180
2.020919,7959,8214,8182
2.029475,7964,8212,8180
2.03848,7972,8206,8180
2.052117,7983,8206,8182
2.060688,7980,8209,8180
2.071536,7988,8209,8182
2.079523,7983,8206,8182
2.090943,7988,8209,8182
2.101918,7995,8209,8180
2.110187,7991,8206,8182
2.119165,7988,8212,8182
2.1297,7991,8209,8180
2.138762,7991,8209,8180
2.151768,7980,8209,8180
2.157698,7980,8209,8182
2.168547,7975,8209,8180
2.179331,7978,8209,8182
2.19238,7970,8206,8182
2.201411,7986,8204,8180
2.210402,7998,8204,8182
2.221986,8000,8204,8180
2.228301,8009,8201,8182
2.240072,8018,8201,8180
2.248991,8015,8199,8182
2.260143,8026,8199,8182
2.269124,8037,8201,8182
2.280727,8039,8199,8182
2.289206,8042,8199,8182
2.300284,8055,8199,8182
2.311394,8055,8196,8180
2.320366,8058,8196,8180
