Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,10603,8178,8182
0.0212109999999974,10600,8178,8185
0.0263119999999972,10594,8178,8182
0.0305289999999978,10591,8178,8185
0.0372419999999991,10591,8178,8182
0.0488569999999982,10591,8178,8185
0.0603699999999989,10588,8178,8185
0.0690489999999997,10585,8178,8185
0.0772839999999988,10585,8178,8182
0.0884349999999969,10585,8178,8185
0.0969309999999979,10580,8178,8185
0.108388999999999,10580,8178,8182
0.117331,10574,8178,8185
0.128344999999999,10571,8178,8185
0.137293,10571,8178,8182
0.148643999999997,10566,8178,8182
0.157114999999997,10558,8178,8185
0.168901999999999,10558,8178,8182
0.177214999999997,10555,8178,8185
0.187470999999999,10558,8178,8182
0.197374999999997,10563,8178,8185
0.251342999999999,10561,8178,8182
0.253215999999998,10555,8178,8182
0.253630999999999,10543,8178,8182
0.253919999999997,10541,8178,8185
0.254379999999998,10532,8178,8185
0.257434999999997,10527,8178,8185
0.267607999999999,10519,8181,8182
0.278291999999997,10511,8181,8185
0.286937999999999,10503,8181,8185
0.297529999999998,10500,8181,8180
0.308352999999997,10487,8181,8182
0.319160999999998,10476,8181,8182
0.330189999999998,10476,8181,8180
0.336078999999998,10471,8181,8182
0.347446999999999,10471,8178,8180
0.359008999999997,10463,8181,8182
0.367905999999998,10460,8181,8180
0.379165999999998,10460,8181,8182
0.387423999999999,10457,8181,8182
0.395747,10452,8181,8185
0.408401999999999,10449,8181,8185
0.418246,10441,8181,8185
0.427996,10436,8181,8182
0.43554,10433,8181,8182
0.448391999999998,10430,8181,8182
0.455905999999999,10425,8181,8182
0.466555,10422,8181,8185
0.477139999999999,10413,8178,8182
0.488221999999997,10410,8178,8185
0.499160999999997,10408,8178,8182
0.507631,10401,8178,8185
0.519178999999998,10396,8178,8180
0.528160999999997,10388,8175,8182
0.539735999999998,10385,8178,8185
0.546121999999997,10388,8178,8185
0.557220999999998,10380,8178,8182
0.568165999999998,10385,8178,8182
0.577107999999999,10382,8178,8185
0.588179999999998,10385,8178,8180
0.596207,10377,8178,8185
0.609040999999998,10374,8178,8182
0.617452,10371,8178,8185
0.625896999999998,10371,8178,8185
0.639479999999999,10366,8178,8180
0.648510999999999,10360,8178,8185
0.659730999999997,10354,8178,8185
0.668419,10357,8178,8185
0.676865999999997,10354,8178,8185
0.685827,10354,8178,8185
0.698588999999998,10351,8178,8182
0.707379999999997,10351,8178,8185
0.715909999999997,10349,8178,8182
0.727107999999998,10343,8178,8185
0.737852,10341,8178,8185
0.748731999999997,10335,8178,8185
0.757251,10330,8178,8182
0.767940999999997,10330,8178,8182
0.779433999999998,10324,8178,8182
0.788350999999999,10324,8178,8182
0.797297999999998,10322,8178,8187
0.806286999999998,10319,8178,8185
0.817577,10316,8178,8185
0.825990999999998,10310,8178,8182
0.837328999999997,10307,8178,8185
0.848754999999997,10307,8178,8185
0.857488,10301,8178,8182
0.869015999999998,10301,8178,8185
0.878008999999999,10307,8178,8185
0.886479999999999,10310,8178,8185
0.897537999999997,10310,8178,8187
0.906562999999998,10314,8178,8185
0.917869,10310,8178,8185
0.925660999999998,10303,8178,8187
0.936437999999999,10293,8178,8185
0.947768999999997,10287,8175,8182
0.956585999999998,10276,8178,8182
0.967195999999998,10268,8178,8182
0.976163,10260,8178,8185
0.987700999999998,10252,8178,8180
0.996713,10247,8178,8182
1.008266,10244,8178,8185
1.016495,10236,8178,8185
1.027403,10229,8178,8182
1.038492,10224,8178,8182
1.04747,10218,8178,8182
1.058732,10221,8178,8182
1.067713,10212,8178,8182
1.079092,10209,8178,8185
1.085016,10207,8178,8185
1.096165,10204,8178,8182
1.107692,10199,8178,8185
1.115923,10196,8178,8180
1.127248,10193,8178,8185
1.137766,10182,8178,8185
1.148539,10182,8178,8185
1.155374,10177,8178,8182
1.169,10168,8178,8185
1.176995,10165,8178,8182
1.186055,10157,8178,8182
1.197482,10154,8178,8182
1.206439,10146,8178,8185
1.217996,10141,8178,8180
1.224259,10138,8178,8182
1.238277,10135,8181,8185
1.247202,10133,8178,8185
1.258352,10130,8175,8182
1.264344,10133,8178,8182
1.278153,10126,8178,8185
1.287137,10126,8178,8182
1.298719,10126,8178,8185
1.307679,10123,8178,8182
1.315678,10123,8181,8185
1.32699,10118,8181,8185
1.335821,10112,8181,8182
1.346758,10109,8181,8185
1.355562,10106,8181,8182
1.366086,10104,8181,8182
1.377715,10101,8181,8185
1.38647,10098,8181,8182
1.395184,10098,8181,8182
1.40672,10093,8181,8185
1.418149,10093,8181,8180
1.426786,10087,8181,8182
1.435408,10087,8181,8180
1.446659,10082,8181,8182
1.455131,10082,8181,8180
1.466148,10079,8181,8177
1.477711,10076,8181,8182
1.486449,10071,8181,8182
1.495094,10071,8181,8180
1.506621,10068,8181,8180
1.515303,10060,8181,8174
1.526834,10066,8181,8187
1.535577,10057,8181,8185
1.546972,10057,8181,8182
1.555686,10049,8181,8185
1.566707,10049,8181,8182
1.575702,10047,8181,8182
1.584847,10049,8181,8182
1.598593,10052,8181,8185
1.607573,10055,8181,8185
1.616567,10055,8183,8185
1.625536,10047,8181,8182
1.637056,10041,8178,8182
1.646072,10035,8178,8180
1.657475,10028,8178,8185
1.665136,10020,8178,8185
1.676528,10018,8178,8180
1.687475,10018,8178,8180
1.695881,10012,8178,8182
1.70482,10007,8178,8182
1.716381,10001,8178,8182
1.725382,10004,8178,8180
1.736929,10001,8181,8185
1.747546,9999,8181,8180
1.753803,9996,8181,8180
1.767245,9993,8181,8180
1.778219,9990,8181,8182
1.784609,9985,8181,8185
1.795103,9982,8181,8185
1.806158,9982,8181,8182
1.815092,9977,8181,8185
1.826178,9971,8181,8180
1.835114,9962,8181,8185
1.84665,9960,8181,8185
1.855176,9957,8181,8182
1.866208,9954,8181,8182
1.874285,9949,8181,8180
1.885206,9943,8181,8182
1.896363,9934,8181,8182
1.904753,9934,8181,8182
1.915059,9926,8181,8185
1.926593,9923,8181,8180
1.937875,9918,8181,8185
1.944258,9918,8178,8182
1.95558,9918,8178,8182
1.966419,9915,8178,8182
1.975184,9918,8178,8185
1.986457,9915,8178,8182
1.994784,9915,8178,8182
2.006014,9912,8178,8185
2.01703,9909,8178,8182
2.025973,9906,8178,8185
2.034952,9901,8178,8180
2.043902,9898,8178,8180
2.055413,9895,8178,8180
2.066665,9895,8178,8180
2.075474,9895,8178,8180
2.086202,9893,8175,8180
2.094885,9890,8178,8180
2.105981,9893,8178,8177
2.117564,9890,8178,8180
2.123953,9887,8178,8177
2.135144,9887,8178,8182
2.144094,9885,8178,8185
2.157396,9885,8178,8182
2.163384,9885,8178,8185
2.174436,9885,8178,8185
2.185549,9882,8178,8182
2.194748,9876,8178,8185
2.203721,9879,8178,8180
2.214377,9874,8178,8180
2.225613,9871,8178,8185
2.234575,9871,8178,8185
2.246153,9868,8178,8182
2.256757,9868,8181,8185
2.2657,9863,8181,8185
2.274689,9866,8181,8185
2.285739,9866,8181,8182
2.293871,9868,8181,8185
2.304947,9871,8181,8182
2.313663,9866,8181,8185
2.327563,9866,8181,8185
2.333974,9863,8181,8180
2.345062,9858,8181,8180
2.354079,9847,8181,8182
2.365649,9842,8181,8180
2.374621,9839,8181,8182
2.383382,9834,8181,8180
2.394344,9831,8181,8182
2.404825,9828,8181,8182
2.415002,9826,8181,8182
2.423807,9820,8181,8180
2.435372,9818,8181,8180
2.446525,9815,8181,8185
2.455488,9812,8181,8182
2.463971,9807,8178,8182
2.472428,9804,8178,8182
2.485728,9799,8178,8180
2.496313,9799,8178,8180
2.504871,9796,8178,8182
2.516433,9788,8178,8180
2.524508,9785,8178,8182
2.535993,9782,8178,8180
2.544878,9777,8178,8182
2.553851,9768,8178,8185
2.564101,9768,8178,8182
2.5755,9760,8178,8182
2.584587,9756,8181,8182
2.595594,9751,8181,8180
2.60622,9745,8181,8177
2.614653,9745,8181,8182
2.626007,9734,8181,8182
2.634798,9724,8181,8177
2.643813,9698,8181,8180
2.6561,9682,8181,8180
2.665178,9671,8183,8182
2.675283,9662,8181,8180
2.683459,9654,8181,8180
2.695042,9651,8181,8180
2.706672,9643,8181,8180
2.712455,9634,8181,8182
2.723511,9623,8181,8182
2.734074,9610,8181,8182
2.744423,9591,8181,8180
2.753343,9574,8181,8180
2.764899,9548,8181,8182
2.773766,9521,8181,8180
2.78531,9494,8178,8180
2.794229,9457,8178,8180
2.804932,9415,8178,8182
2.813461,9360,8178,8182
2.82515,9302,8178,8182
2.833712,9238,8178,8182
2.842679,9173,8178,8180
2.853521,9106,8178,8180
2.865059,9018,8178,8182
2.876194,8926,8178,8180
2.884624,8841,8181,8180
2.892874,8758,8183,8180
2.90386,8680,8186,8180
2.915161,8608,8193,8180
2.925609,8549,8204,8182
2.934362,8503,8212,8180
2.945202,8461,8222,8180
2.954176,8450,8232,8185
2.965242,8436,8245,8180
2.974197,8436,8247,8180
2.985787,8452,8252,8185
2.994783,8492,8252,8180
3.006346,8517,8252,8185
3.012713,8530,8257,8174
3.023907,8567,8247,8174
3.035421,8630,8239,8182
3.046265,8694,8237,8180
3.055284,8764,8222,8177
3.062485,8836,8214,8180
3.074627,8885,8204,8180
3.083373,8969,8193,8177
3.09493,9030,8186,8177
3.105624,9093,8178,8177
3.111545,9152,8175,8177
3.124717,9208,8175,8180
3.13504,9340,8188,8169
3.143118,9432,8170,8210
3.154055,9487,8188,8187
3.162544,9545,8173,8180
3.175987,9582,8178,8182
3.182329,9610,8178,8185
3.192429,9657,8178,8190
3.203208,9715,8181,8195
3.214425,9760,8181,8198
3.225093,9804,8181,8203
3.232706,9842,8181,8200
3.243462,9882,8181,8205
3.25097,9926,8181,8205
3.263531,9960,8181,8216
3.274482,9993,8181,8216
3.282999,10023,8181,8216
3.294561,10035,8181,8218
3.306023,10044,8181,8216
3.312398,10052,8181,8216
3.323949,10060,8181,8210
3.332814,10063,8181,8216
3.343618,10066,8181,8213
3.352416,10074,8178,8216
3.363903,10087,8181,8208
3.375286,10109,8181,8205
3.38431,10133,8181,8203
