Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8283,8178,8190
0.00321399999999983,8283,8175,8190
0.0193120000000011,8283,8175,8190
0.0210290000000004,8283,8175,8190
0.0272800000000011,8283,8175,8190
0.0339670000000005,8283,8175,8190
0.0421640000000014,8283,8175,8190
0.0537590000000012,8283,8175,8190
0.0653509999999997,8283,8175,8190
0.0744730000000011,8283,8175,8190
0.0855160000000001,8283,8175,8190
0.0945980000000013,8283,8175,8190
0.105959,8283,8175,8190
0.115076,8283,8175,8190
0.126125,8283,8175,8190
0.135206,8283,8175,8190
0.141117000000001,8283,8178,8190
0.154942,8283,8175,8190
0.163832000000001,8283,8175,8190
0.175511,8279,8175,8190
0.184391,8283,8175,8190
0.193379,8283,8175,8190
0.204619000000001,8279,8175,8190
0.213754,8279,8178,8190
0.225345000000001,8276,8175,8190
0.233948,8276,8178,8190
0.245186,8273,8175,8190
0.253242,8271,8175,8190
0.264681000000001,8268,8178,8187
0.273594000000001,8265,8175,8187
0.282781,8263,8178,8187
0.29433,8263,8175,8187
0.303453000000001,8263,8175,8187
0.314281000000001,8260,8175,8187
0.323241000000001,8260,8175,8187
0.334950000000001,8260,8175,8187
0.343357000000001,8260,8175,8187
0.354232,8257,8175,8187
0.364459,8257,8175,8187
0.395749,8257,8175,8187
0.39911,8257,8175,8187
0.401768000000001,8257,8175,8185
0.402299000000001,8257,8178,8187
0.414268,8254,8178,8187
0.425667000000001,8254,8178,8187
0.433339,8254,8178,8187
0.442401,8252,8178,8185
0.453472000000001,8249,8178,8187
0.463842,8249,8178,8187
0.472748000000001,8246,8178,8187
0.483896000000001,8246,8178,8187
0.492961000000001,8244,8178,8185
0.504602,8241,8178,8187
0.513308,8241,8178,8185
0.524827,8241,8175,8185
0.532871,8241,8175,8187
0.544495000000001,8241,8175,8185
0.553338,8241,8175,8185
0.564371000000001,8241,8175,8185
0.573083,8241,8175,8187
0.581877,8241,8175,8185
0.593119000000002,8241,8178,8187
0.604825,8238,8175,8187
0.613509000000001,8238,8175,8185
0.622581,8238,8175,8185
0.634325,8238,8175,8185
0.642948000000001,8235,8175,8185
0.654639000000001,8235,8175,8185
0.663458,8235,8175,8185
0.674422,8235,8175,8185
0.683351,8235,8175,8185
0.695080000000001,8235,8175,8185
0.701327000000001,8233,8175,8182
0.712954,8233,8175,8182
0.721825000000001,8230,8181,8182
0.735664,8230,8178,8185
0.74164,8227,8178,8182
0.752109000000001,8227,8178,8185
0.762326000000002,8225,8178,8185
0.773098000000001,8222,8178,8182
0.784331000000002,8222,8178,8182
0.792624,8222,8178,8185
0.804193999999999,8219,8178,8180
0.815691000000001,8219,8178,8182
0.822217999999999,8219,8181,8182
0.833703,8219,8178,8182
0.842781000000002,8217,8181,8185
0.854486999999999,8217,8181,8182
0.865097000000002,8217,8178,8182
0.871663999999999,8214,8178,8182
0.882114000000001,8214,8178,8182
0.892678,8214,8178,8182
0.904281000000001,8211,8178,8182
0.912559000000002,8211,8178,8182
0.923574000000002,8211,8178,8182
0.934925,8208,8178,8180
0.941445000000002,8206,8178,8182
0.953175999999999,8208,8178,8182
0.962213999999999,8206,8178,8182
0.973824,8206,8178,8180
0.982838000000001,8206,8175,8182
0.994265000000002,8206,8178,8182
1.002653,8203,8178,8182
1.013945,8203,8178,8182
1.022542,8203,8178,8182
1.034189,8203,8178,8182
