Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,9043,8175,8182
0.0257590000000008,9035,8175,8182
0.0308429999999973,9030,8175,8185
0.0322449999999961,9021,8175,8182
0.0429460000000006,9018,8175,8182
0.052743999999997,9012,8175,8182
0.0617949999999965,9004,8175,8182
0.072778999999997,8999,8175,8182
0.0818129999999968,8993,8175,8182
0.0922759999999982,8993,8175,8182
0.0997899999999987,8985,8175,8182
0.109594999999999,8983,8175,8185
0.122276999999997,8985,8178,8182
0.130071000000001,8985,8175,8182
0.140245,8983,8181,8182
0.153081,8980,8178,8185
0.158831999999997,8980,8178,8185
0.169316999999999,8974,8178,8182
0.182082999999999,8972,8181,8185
0.190536999999999,8963,8178,8182
0.201304999999998,8957,8178,8185
0.212040000000002,8954,8175,8182
0.220737999999997,8954,8178,8182
0.231963999999998,8949,8178,8182
0.240944999999996,8944,8178,8182
0.249457,8941,8178,8180
0.263083999999999,8936,8178,8182
0.272067999999997,8933,8175,8182
0.282941000000001,8926,8178,8182
0.288409999999999,8921,8178,8182
0.299112000000001,8921,8175,8182
0.310542999999996,8918,8178,8182
0.321542000000001,8918,8178,8182
0.332676999999997,8916,8175,8185
0.338915999999998,8913,8178,8182
0.351649000000002,8910,8178,8185
0.360588999999997,8907,8175,8185
0.371941999999997,8910,8178,8182
0.380946999999999,8907,8178,8185
0.392403000000002,8905,8178,8182
0.401471000000001,8905,8178,8180
0.412948,8902,8178,8185
0.4191,8905,8178,8182
0.432153999999997,8902,8178,8182
0.440111000000002,8899,8178,8182
0.451287999999998,8894,8175,8185
0.460098000000002,8891,8175,8182
0.470616,8889,8175,8185
0.481636000000002,8885,8175,8182
0.489620000000002,8882,8175,8182
0.500800999999996,8882,8173,8185
0.508901999999999,8879,8175,8182
0.520179999999996,8877,8178,8185
0.530397000000001,8877,8173,8182
0.541274999999999,8877,8175,8180
0.549456999999997,8877,8175,8185
0.560846999999995,8874,8175,8182
0.569468000000001,8869,8175,8182
0.580315999999996,8871,8175,8180
0.591527999999997,8871,8175,8182
0.599936999999997,8869,8175,8182
0.611050999999996,8869,8175,8185
0.622416999999999,8869,8173,8180
0.628650999999998,8863,8175,8185
0.640205000000002,8863,8175,8182
0.648530999999998,8863,8175,8182
0.661968000000002,8863,8173,8185
0.670142999999996,8866,8175,8182
0.678471999999999,8866,8175,8182
0.689461000000001,8866,8173,8185
0.700592,8863,8175,8185
0.711900999999997,8863,8173,8182
0.720577999999996,8869,8175,8182
0.731541999999997,8869,8173,8182
0.740460999999996,8866,8175,8185
0.751371999999996,8869,8173,8182
0.761798999999996,8869,8175,8182
0.770589000000001,8869,8175,8182
0.781700999999998,8866,8178,8182
0.790177999999997,8866,8178,8182
0.801721999999998,8869,8178,8185
0.808143999999999,8869,8178,8182
0.819694999999996,8871,8178,8182
0.830401999999999,8863,8178,8182
0.841788999999999,8869,8178,8182
0.850771999999999,8866,8178,8182
0.859719999999996,8863,8175,8185
0.871262000000002,8863,8181,8182
0.881664000000001,8863,8178,8185
0.890067000000002,8863,8178,8185
0.898589999999999,8860,8178,8182
0.909703999999998,8866,8175,8182
0.921258999999999,8866,8178,8185
0.930087,8869,8175,8180
0.938573999999996,8874,8178,8185
0.949585999999996,8877,8178,8182
0.958497999999999,8879,8178,8185
0.972630000000002,8882,8175,8182
0.978986999999996,8879,8175,8182
0.990175999999998,8879,8175,8180
1.001783,8877,8175,8182
1.010789,8874,8175,8182
1.019269,8874,8175,8180
1.02808,8871,8175,8182
1.039575,8869,8175,8185
1.05016,8866,8175,8185
1.058689,8869,8178,8185
1.069928,8866,8175,8182
1.078642,8863,8178,8182
1.090268,8863,8178,8182
1.098612,8860,8178,8182
1.109149,8860,8178,8182
1.118226,8860,8178,8182
1.132122,8860,8175,8185
1.141129,8869,8175,8182
1.150043,8874,8178,8182
1.159062,8874,8175,8182
1.170445,8874,8178,8182
1.178848,8877,8178,8185
1.190088,8879,8178,8182
1.198684,8879,8175,8185
1.210005,8882,8178,8180
1.22059,8882,8175,8180
1.23122,8879,8178,8182
1.240248,8885,8175,8182
1.251749,8889,8178,8182
1.260748,8885,8178,8182
1.269032,8889,8178,8187
1.277496,8885,8178,8180
1.291601,8882,8178,8180
1.300619,8877,8175,8182
1.312004,8874,8178,8182
1.318472,8871,8178,8182
1.330003,8871,8175,8182
1.339218,8866,8175,8185
1.350804,8863,8178,8185
1.359493,8860,8178,8185
1.369168,8860,8175,8182
1.377683,8860,8178,8182
1.390664,8858,8178,8185
1.398617,8860,8178,8182
1.408895,8860,8178,8182
1.417126,8858,8178,8182
1.428305,8860,8178,8185
1.439826,8860,8175,8180
1.448531,8860,8178,8182
1.460108,8860,8178,8182
1.468878,8860,8178,8185
1.479994,8860,8178,8185
1.490302,8860,8175,8182
1.499273,8860,8175,8182
1.510661,8860,8178,8185
1.51947,8860,8178,8185
1.528598,8858,8178,8182
1.538026,8860,8175,8182
1.548809,8860,8175,8182
1.560058,8860,8178,8182
1.570778,8860,8175,8182
1.579845,8860,8178,8185
1.591214,8860,8175,8182
1.598769,8860,8178,8185
1.609481,8860,8178,8185
1.617446,8863,8175,8177
1.630526,8860,8178,8180
1.638437,8860,8175,8182
1.648356,8860,8178,8185
1.659377,8863,8178,8182
1.667599,8863,8178,8185
1.680859,8863,8178,8185
1.691467,8863,8178,8182
1.697955,8866,8178,8180
1.709019,8860,8175,8182
1.717855,8863,8175,8182
1.72891,8866,8175,8180
1.737482,8866,8175,8182
1.747768,8866,8175,8185
1.759075,8871,8173,8182
1.769816,8871,8175,8182
1.778732,8869,8175,8182
1.78997,8869,8175,8185
1.798439,8866,8175,8185
1.80979,8866,8178,8182
1.819544,8860,8178,8182
1.827416,8860,8178,8182
1.838753,8860,8178,8182
1.849629,8855,8178,8185
1.85813,8858,8178,8185
1.869812,8858,8178,8185
1.878771,8852,8178,8185
1.890219,8850,8178,8185
1.8975,8847,8178,8180
1.907397,8844,8178,8185
1.918538,8844,8175,8180
1.929943,8841,8173,8182
1.938416,8839,8175,8182
1.949462,8836,8175,8182
1.958026,8836,8175,8182
1.969534,8836,8175,8185
1.978321,8836,8175,8182
1.989752,8839,8173,8182
1.998783,8836,8175,8182
2.00993,8839,8175,8182
2.018591,8832,8178,8185
2.030307,8836,8173,8182
2.036665,8832,8175,8182
2.047748,8836,8178,8182
2.058262,8836,8173,8182
2.067222,8827,8175,8182
2.078425,8827,8175,8180
2.087428,8824,8175,8182
2.098376,8822,8175,8182
2.10709,8822,8175,8182
2.117915,8816,8173,8185
2.126526,8808,8175,8182
2.136941,8808,8173,8182
2.150076,8808,8175,8182
2.159111,8804,8175,8182
2.168311,8802,8175,8182
2.178897,8802,8175,8182
2.187702,8799,8175,8180
2.19831,8799,8175,8182
2.209793,8796,8175,8182
2.216968,8793,8175,8185
2.229675,8796,8178,8182
2.240493,8791,8175,8185
2.248823,8796,8178,8185
2.259839,8796,8178,8182
2.265724,8793,8178,8182
2.279769,8799,8178,8182
2.288281,8799,8178,8180
2.296726,8802,8181,8185
2.307577,8799,8178,8182
2.319011,8799,8181,8182
2.327524,8802,8178,8180
2.339205,8802,8181,8182
2.348143,8802,8181,8180
2.359467,8799,8181,8180
2.367715,8796,8181,8185
2.378317,8799,8181,8185
2.388758,8802,8178,8185
2.397532,8793,8181,8185
2.409012,8793,8181,8182
2.417819,8796,8181,8182
2.429278,8793,8178,8185
2.437868,8793,8175,8182
2.4493,8791,8175,8182
2.457693,8791,8175,8182
2.466684,8793,8175,8185
2.47753,8791,8175,8185
2.486154,8793,8175,8185
2.496768,8791,8175,8182
2.508374,8788,8175,8185
2.51975,8788,8175,8182
2.5257,8788,8175,8185
2.537181,8791,8175,8182
2.54564,8791,8178,8182
2.55673,8791,8178,8185
2.568429,8796,8175,8182
2.577385,8796,8178,8185
2.588776,8799,8181,8185
2.597851,8796,8178,8185
2.609207,8799,8178,8182
2.618138,8796,8178,8182
2.62944,8796,8178,8182
2.635841,8791,8178,8182
2.647002,8791,8178,8180
2.655565,8788,8178,8180
2.669464,8788,8178,8185
2.675395,8788,8178,8182
2.685152,8791,8178,8182
2.699153,8788,8178,8185
2.705625,8785,8178,8185
2.718865,8783,8178,8182
2.726905,8777,8178,8185
2.738333,8777,8181,8182
2.749421,8777,8178,8182
2.758397,8777,8178,8180
2.767169,8777,8175,8185
2.778736,8777,8178,8182
2.789511,8780,8178,8182
2.796896,8777,8178,8182
2.806644,8783,8175,8185
2.815749,8780,8178,8182
2.826992,8783,8175,8185
2.83681,8780,8175,8185
2.844548,8783,8175,8182
2.855277,8783,8178,8182
2.867819,8783,8178,8182
2.876165,8777,8178,8185
2.886778,8777,8178,8185
2.898064,8777,8178,8185
2.906534,8774,8178,8182
2.9176,8769,8178,8185
2.927641,8769,8178,8180
2.936442,8766,8178,8185
2.945328,8764,8178,8182
2.956566,8764,8178,8180
2.967792,8758,8178,8182
2.976665,8756,8178,8182
2.988205,8753,8178,8185
2.99873,8753,8178,8182
3.005122,8750,8178,8185
3.016185,8750,8178,8182
3.027209,8750,8178,8185
3.035768,8750,8178,8182
3.047319,8750,8175,8185
3.056282,8750,8178,8180
3.067677,8750,8181,8182
3.076312,8747,8181,8182
3.087635,8747,8181,8182
3.09915,8747,8181,8182
3.103923,8745,8181,8182
3.116985,8747,8178,8185
3.127021,8747,8181,8182
3.134785,8745,8181,8182
3.145433,8745,8181,8182
3.156068,8745,8181,8185
3.167323,8745,8181,8185
3.178787,8741,8178,8182
3.185051,8741,8178,8185
3.195423,8745,8178,8182
3.205852,8745,8178,8182
3.217136,8745,8178,8185
3.225888,8741,8178,8185
3.237214,8745,8178,8182
3.246074,8741,8175,8182
3.257533,8741,8178,8182
3.265744,8738,8175,8182
3.277326,8738,8178,8182
3.288432,8738,8181,8182
3.298856,8736,8178,8185
3.305092,8736,8178,8182
3.313704,8738,8178,8185
3.324947,8736,8178,8182
3.335875,8738,8178,8185
3.346474,8738,8178,8185
3.354257,8741,8178,8185
3.366341,8747,8178,8180
3.374513,8747,8178,8182
3.38471,8747,8175,8182
3.397891,8750,8175,8182
3.405065,8750,8173,8182
3.415539,8747,8175,8182
3.4259,8747,8175,8182
3.436759,8741,8173,8182
3.445489,8738,8173,8182
3.456596,8736,8175,8182
3.467503,8736,8175,8182
3.476427,8733,8175,8182
3.487272,8733,8181,8182
3.498051,8727,8181,8182
3.507123,8730,8181,8182
3.518515,8725,8181,8185
3.527293,8721,8181,8182
3.535513,8725,8178,8182
3.544425,8721,8181,8182
3.555517,8721,8181,8185
3.566097,8721,8181,8182
3.574927,8725,8181,8185
3.586451,8721,8181,8180
3.597864,8727,8175,8185
3.606867,8730,8178,8182
3.617623,8727,8175,8185
3.626513,8727,8178,8182
3.637888,8727,8178,8180
3.646681,8727,8178,8180
3.655249,8727,8178,8185
3.666308,8727,8178,8180
3.677244,8733,8178,8182
3.686198,8727,8178,8182
3.69775,8725,8181,8182
3.703869,8721,8181,8182
3.717416,8725,8178,8185
3.726451,8718,8181,8182
3.73781,8718,8181,8182
3.744,8716,8181,8185
3.757557,8716,8181,8182
3.766426,8713,8181,8185
3.777495,8710,8181,8182
3.783496,8710,8181,8185
3.797087,8707,8181,8185
3.805354,8707,8173,8182
