Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,2.20996602064591,-0.577100146942143,0,325,110
0.01,2.24214999182036,-0.545249015684442,-0.00561174581313292,1058,0
0.02,2.27433396299482,-0.577100146942143,-0.0112234916262658,1740,0
0.03,2.32797391495224,-0.607283023059621,-0.0171454074762747,2429,0
0.04,2.32797391495224,-0.577100146942143,-0.0230673233262835,3031,0
0.05,2.3601578861267,-0.626597742117667,-0.0290858127715825,3660,0
0.06,2.41379783808412,-0.607283023059621,-0.035255216597469,4294,0
0.07,2.41379783808412,-0.607283023059621,-0.0413280468280652,0,0
0.08,2.44598180925858,-0.626597742117667,-0.0474974506539516,0,0
0.09,2.44598180925858,-0.607283023059621,-0.0536668544798381,0,0
0.1,2.38161386690967,-0.577100146942143,-0.0595887703298469,0,0
0.11,2.3601578861267,-0.545249015684442,-0.0652005161429798,0,0
0.12,2.27433396299482,-0.545249015684442,-0.0706530062998242,0,0
0.13,2.20996602064591,-0.545249015684442,-0.0761054964566686,0,0
0.14,2.18851003986294,-0.511418027262497,-0.0813888316714033,0,0
0.15,2.20996602064591,-0.511418027262497,-0.0865030119440283,0,0
0.16,2.18851003986294,-0.545249015684442,-0.091786347158763,0,0
0.17,2.20996602064591,-0.522938264783069,-0.0971272835611005,0,0
0.18,2.20996602064591,-0.545249015684442,-0.102468219963438,0,0
0.19,2.29578994377779,-0.577100146942143,-0.108079965776571,0,0
0.2,2.24214999182036,-0.597391529845518,-0.113952424160509,0,0
0.21,2.27433396299482,-0.545249015684442,-0.119665626888159,0,0
0.22,2.32797391495224,-0.577100146942143,-0.125277372701292,0,0
0.23,2.29578994377779,-0.607283023059621,-0.131199288551301,0,0
0.24,2.38161386690967,-0.577100146942143,-0.13712120440131,0,0
0.25,2.38161386690967,-0.545249015684442,-0.142732950214443,0,0
0.26,2.44598180925858,-0.607283023059621,-0.148495610408163,0,0
0.27,2.44598180925858,-0.626597742117667,-0.154665014234049,0,0
0.28,2.47816578043303,-0.597391529845518,-0.160784960593865,0,0
0.29,2.53180573239046,-0.626597742117667,-0.166904906953681,0,0
0.3,2.56398970356491,-0.597391529845518,-0.173024853313497,0,0
0.31,2.70345357865422,-0.566682053214481,-0.178845221228797,0,0
0.32,2.76782152100313,-0.626597742117667,-0.184811620205458,0,0
0.33,2.82146147296055,-0.626597742117667,-0.191077597626635,0,0
0.34,2.88582941530946,-0.626597742117667,-0.197343575047811,0,0
0.35,2.85364544413501,-0.626597742117667,-0.203609552468988,0,0
0.36,2.88582941530946,-0.654501964032766,-0.21001505099974,0,0
0.37,2.85364544413501,-0.681264200893117,-0.216693881824369,0,0
0.38,2.85364544413501,-0.597391529845518,-0.223087160478063,0,0
0.39,2.7892775017861,-0.597391529845518,-0.229061075776518,0,0
0.4,2.76782152100313,-0.626597742117667,-0.235181022136334,0,0
0.41,2.85364544413501,-0.654501964032766,-0.241586520667086,0,0
0.42,2.82146147296055,-0.654501964032766,-0.248131540307414,0,0
0.43,2.7892775017861,-0.654501964032766,-0.254676559947741,0,0
0.44,2.7892775017861,-0.654501964032766,-0.261221579588069,0,0
0.45,2.7892775017861,-0.626597742117667,-0.267627078118821,0,0
0.46,2.76782152100313,-0.654501964032766,-0.274032576649573,0,0
